Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 381",9.485151232907e-01,3.296383531522e-01,8.347363807127e-01,1.119398016972e+00,3.194810618645e-01,8.347156292498e-01,1.708828936808e-01,-1.015729128775e-02,-2.075146289655e-05
"                 382",9.460474021078e-01,3.284112527788e-01,9.003953074425e-01,1.117322160640e+00,3.180863684850e-01,9.004536270274e-01,1.712747585323e-01,-1.032488429386e-02,5.831958491591e-05
"                 383",9.446276159724e-01,3.280267514487e-01,9.677728726797e-01,1.116172086740e+00,3.174792214660e-01,9.679208072879e-01,1.715444707677e-01,-1.054752998276e-02,1.479346081331e-04
"                 384",9.445273956706e-01,3.254713867242e-01,1.024526320099e+00,1.116198693335e+00,3.146760924932e-01,1.024760526782e+00,1.716712976646e-01,-1.079529423100e-02,2.342066828090e-04
"                 385",9.463188297422e-01,3.227594002898e-01,1.134196613999e+00,1.118124997488e+00,3.116593015127e-01,1.134531454704e+00,1.718061677462e-01,-1.110009877717e-02,3.348407046573e-04
"                 386",9.476063404456e-01,3.219449756918e-01,1.190155075370e+00,1.119548671347e+00,3.105082671803e-01,1.190603924186e+00,1.719423309013e-01,-1.143670851149e-02,4.488488158444e-04
"                 387",9.469358184175e-01,3.207169009504e-01,1.279419209207e+00,1.119012552086e+00,3.089335191729e-01,1.279984420035e+00,1.720767336686e-01,-1.178338177750e-02,5.652108276246e-04
"                 388",9.447419915063e-01,3.166239275832e-01,1.413361422165e+00,1.116895846276e+00,3.044866069218e-01,1.414060387591e+00,1.721538547692e-01,-1.213732066140e-02,6.989654259921e-04
"                 389",9.421745738902e-01,3.128771437352e-01,1.525870623139e+00,1.114323517303e+00,3.003728303776e-01,1.526705517158e+00,1.721489434130e-01,-1.250431335763e-02,8.348940187395e-04
"                 390",9.404604515328e-01,3.110542073108e-01,1.574890579002e+00,1.112520468493e+00,2.981759322340e-01,1.575874123573e+00,1.720600169605e-01,-1.287827507682e-02,9.835445701867e-04
"                 391",9.402418616910e-01,3.128201369133e-01,1.508629190859e+00,1.112181290701e+00,2.995763580518e-01,1.509744557220e+00,1.719394290097e-01,-1.324377886145e-02,1.115366361347e-03
"                 392",9.405134200432e-01,3.137972571064e-01,1.398456827954e+00,1.112335397931e+00,3.002236841815e-01,1.399672373104e+00,1.718219778882e-01,-1.357357292493e-02,1.215545149836e-03
"                 393",9.406694162112e-01,3.130356885622e-01,1.338521132508e+00,1.112392781101e+00,2.991765166646e-01,1.339792253691e+00,1.717233648896e-01,-1.385917189762e-02,1.271121183198e-03
"                 394",9.397144321245e-01,3.115771925372e-01,1.360355380756e+00,1.111345016191e+00,2.974734194353e-01,1.361671725976e+00,1.716305840667e-01,-1.410377310187e-02,1.316345219875e-03
"                 395",9.370503709381e-01,3.083811040032e-01,1.398457361465e+00,1.108558588769e+00,2.940868929376e-01,1.399805192783e+00,1.715082178314e-01,-1.429421106561e-02,1.347831317535e-03
"                 396",9.337411484810e-01,3.101235996322e-01,1.352582947302e+00,1.105064267565e+00,2.956754466501e-01,1.353960541960e+00,1.713231190843e-01,-1.444815298203e-02,1.377594657786e-03
"                 397",9.332763675901e-01,3.184126405794e-01,1.309171113963e+00,1.104368402684e+00,3.038971955677e-01,1.310545204143e+00,1.710920350939e-01,-1.451544501175e-02,1.374090180172e-03
"                 398",9.366090430721e-01,3.319616667810e-01,1.257344050441e+00,1.107523861566e+00,3.175107546140e-01,1.258704678832e+00,1.709148184935e-01,-1.445091216696e-02,1.360628390534e-03
"                 399",9.457329840292e-01,3.409608189968e-01,1.404392068253e+00,1.116644579150e+00,3.267350835512e-01,1.405734042203e+00,1.709115951209e-01,-1.422573544559e-02,1.341973950476e-03
"                 400",9.477040407052e-01,3.399995041930e-01,1.484243079196e+00,1.118818664233e+00,3.260825617339e-01,1.485618725104e+00,1.711146235281e-01,-1.391694245903e-02,1.375645907832e-03
"                 401",9.412309235554e-01,3.299699663578e-01,1.491583903681e+00,1.112500719828e+00,3.163321917893e-01,1.492998833497e+00,1.712697962730e-01,-1.363777456855e-02,1.414929815654e-03
"                 402",9.289972794137e-01,3.176871811925e-01,1.397870916959e+00,1.100159271046e+00,3.042098081797e-01,1.399301988234e+00,1.711619916324e-01,-1.347737301283e-02,1.431071274800e-03
"                 403",9.218197419594e-01,3.143454168097e-01,1.337948326499e+00,1.092547573444e+00,3.009183014376e-01,1.339331006288e+00,1.707278314843e-01,-1.342711537210e-02,1.382679788272e-03
"                 404",9.233107552681e-01,3.252706229205e-01,1.174902293372e+00,1.093503211531e+00,3.118592119999e-01,1.176211314597e+00,1.701924562632e-01,-1.341141092058e-02,1.309021224977e-03
"                 405",9.351206980072e-01,3.470551097875e-01,1.092786965656e+00,1.104985150299e+00,3.337663542155e-01,1.093994147483e+00,1.698644522922e-01,-1.328875557207e-02,1.207181826679e-03
"                 406",9.514796151683e-01,3.604198082786e-01,1.146214891755e+00,1.121401695195e+00,3.474686593891e-01,1.147339920527e+00,1.699220800272e-01,-1.295114888945e-02,1.125028771839e-03
"                 407",9.622308414913e-01,3.603394346208e-01,1.308571091244e+00,1.132699755708e+00,3.478401517234e-01,1.309667376659e+00,1.704689142172e-01,-1.249928289742e-02,1.096285415844e-03
"                 408",9.615669410940e-01,3.476366251565e-01,1.330396176582e+00,1.132719615927e+00,3.355718773813e-01,1.331523956698e+00,1.711526748326e-01,-1.206474777518e-02,1.127780116045e-03
"                 409",9.515514526200e-01,3.323451642316e-01,1.243947703913e+00,1.123167563066e+00,3.205562013532e-01,1.245096951828e+00,1.716161104463e-01,-1.178896287840e-02,1.149247915681e-03
"                 410",9.387198998601e-01,3.263555742126e-01,9.575756651702e-01,1.110279872239e+00,3.146738203428e-01,9.586921510018e-01,1.715599723787e-01,-1.168175386983e-02,1.116485831592e-03
"                 411",9.297195136305e-01,3.301168244666e-01,6.445523826178e-01,1.100908054450e+00,3.184381624720e-01,6.455398660026e-01,1.711885408192e-01,-1.167866199462e-02,9.874833847478e-04
"                 412",9.307201767894e-01,3.386763599689e-01,4.626829325735e-01,1.101265472802e+00,3.270159412492e-01,4.634477701072e-01,1.705452960129e-01,-1.166041871963e-02,7.648375337408e-04
"                 413",9.400595982684e-01,3.457066553541e-01,4.629187590543e-01,1.110271409306e+00,3.341278130894e-01,4.634602429392e-01,1.702118110377e-01,-1.157884226479e-02,5.414838848388e-04
"                 414",9.515107048410e-01,3.483405433643e-01,5.632098294679e-01,1.121620446588e+00,3.368891463889e-01,5.635938840595e-01,1.701097417467e-01,-1.145139697535e-02,3.840545915651e-04
"                 415",9.589034331181e-01,3.520639862135e-01,5.652080215214e-01,1.129342144959e+00,3.408054869117e-01,5.655070258254e-01,1.704387118411e-01,-1.125849930183e-02,2.990043039612e-04
"                 416",9.601860473471e-01,3.551979338587e-01,4.766979615220e-01,1.130985990238e+00,3.441684137961e-01,4.769387564063e-01,1.707999428906e-01,-1.102952006265e-02,2.407948843208e-04
"                 417",9.581102014980e-01,3.612005813765e-01,3.448229610491e-01,1.129316414815e+00,3.504393897032e-01,3.449965878648e-01,1.712062133169e-01,-1.076119167337e-02,1.736268156484e-04
"                 418",9.562021748814e-01,3.694690284866e-01,2.136232931600e-01,1.127603030643e+00,3.590068958669e-01,2.136963588750e-01,1.714008557615e-01,-1.046213261961e-02,7.306571499909e-05
"                 419",9.574292966250e-01,3.768357678393e-01,9.019142069038e-02,1.129096777755e+00,3.667269726125e-01,9.014117787590e-02,1.716674811303e-01,-1.010879522679e-02,-5.024281448066e-05
"                 420",9.629308114705e-01,3.813650509287e-01,8.445518819163e-02,1.134828603706e+00,3.716214822664e-01,8.428477378186e-02,1.718977922354e-01,-9.743568662273e-03,-1.704144097674e-04
"                 421",9.697500627727e-01,3.834682081112e-01,1.629073406030e-01,1.142130017775e+00,3.740804946611e-01,1.626555251581e-01,1.723799550022e-01,-9.387713450113e-03,-2.518154448908e-04
"                 422",9.751912018217e-01,3.854155989511e-01,2.498865615383e-01,1.148155011146e+00,3.763377964938e-01,2.496066121497e-01,1.729638093248e-01,-9.077802457282e-03,-2.799493886077e-04
"                 423",9.774809912640e-01,3.887385286134e-01,2.239413519620e-01,1.151141339914e+00,3.799302860109e-01,2.236744623328e-01,1.736603486505e-01,-8.808242602443e-03,-2.668896292860e-04
"                 424",9.782316202363e-01,3.929905950243e-01,9.274616543189e-02,1.152528716223e+00,3.844290947798e-01,9.249606275100e-02,1.742970959865e-01,-8.561500244514e-03,-2.501026808899e-04
"                 425",9.791872129579e-01,3.982724570779e-01,-5.037391422777e-02,1.154092704355e+00,3.899294529326e-01,-5.064341688201e-02,1.749054913967e-01,-8.343004145330e-03,-2.695026542382e-04
"                 426",9.827880325361e-01,4.037503723789e-01,-1.314321155598e-01,1.158251530782e+00,3.956221513952e-01,-1.317410455903e-01,1.754634982459e-01,-8.128220983729e-03,-3.089300304885e-04
"                 427",9.868311211976e-01,4.071102584573e-01,-1.621905924016e-01,1.162937209056e+00,3.991707547479e-01,-1.625500799833e-01,1.761060878583e-01,-7.939503709399e-03,-3.594875816849e-04
"                 428",9.877245803893e-01,4.068334281913e-01,-1.280703673721e-01,1.164454515984e+00,3.990551742143e-01,-1.284686316838e-01,1.767299355942e-01,-7.778253977082e-03,-3.982643116608e-04
"                 429",9.879821798775e-01,4.067454710738e-01,-1.430782497994e-01,1.165278550799e+00,3.990685299399e-01,-1.434965283295e-01,1.772963709211e-01,-7.676941133815e-03,-4.182785301361e-04
"                 430",9.878580701550e-01,4.061143611030e-01,-1.106933085171e-01,1.165593107989e+00,3.984902455727e-01,-1.111123964877e-01,1.777350378339e-01,-7.624115530362e-03,-4.190879706619e-04
"                 431",9.890295698663e-01,4.090469564018e-01,-1.168091246148e-01,1.167140745345e+00,4.014256795653e-01,-1.172221073554e-01,1.781111754787e-01,-7.621276836551e-03,-4.129827406084e-04
"                 432",9.914563933945e-01,4.100182116234e-01,-1.007970619288e-01,1.169919040284e+00,4.023937204774e-01,-1.011977226858e-01,1.784626468890e-01,-7.624491145999e-03,-4.006607569793e-04
"                 433",9.907012705205e-01,4.108717369182e-01,-1.294287338192e-01,1.169505172506e+00,4.032346607688e-01,-1.298284023717e-01,1.788039019859e-01,-7.637076149308e-03,-3.996685524676e-04
"                 434",9.890237094809e-01,4.109499482765e-01,-2.036289189202e-01,1.168079078180e+00,4.033091568697e-01,-2.040347879256e-01,1.790553686995e-01,-7.640791406740e-03,-4.058690054546e-04
"                 435",9.890789456113e-01,4.084786023663e-01,-2.405573038082e-01,1.168315497066e+00,4.008297079447e-01,-2.410020607792e-01,1.792365514548e-01,-7.648894421632e-03,-4.447569709880e-04
"                 436",9.834288723430e-01,4.071777072577e-01,-1.745306841698e-01,1.162749042796e+00,3.995062962165e-01,-1.750124088148e-01,1.793201704531e-01,-7.671411041219e-03,-4.817246449190e-04
"                 437",9.798959780824e-01,4.081667267939e-01,-1.861823021876e-01,1.159131712461e+00,4.004911531982e-01,-1.867165108720e-01,1.792357343786e-01,-7.675573595724e-03,-5.342086843978e-04
"                 438",9.811570889999e-01,4.039933852528e-01,-2.469433642684e-01,1.160268730363e+00,3.963355264361e-01,-2.475363982134e-01,1.791116413635e-01,-7.657858816756e-03,-5.930339449793e-04
"                 439",9.772928750470e-01,3.909857719948e-01,-1.430494983116e-02,1.156291865852e+00,3.833061862697e-01,-1.498237777330e-02,1.789989908045e-01,-7.679585725131e-03,-6.774279421396e-04
"                 440",9.706623124383e-01,3.847489754732e-01,1.223141345611e-01,1.149453308779e+00,3.769852607605e-01,1.215975346505e-01,1.787909963411e-01,-7.763714712732e-03,-7.165999105284e-04
"                 441",9.677837651611e-01,3.854410037450e-01,4.921691024946e-02,1.146219231841e+00,3.776051754941e-01,4.843664667697e-02,1.784354666797e-01,-7.835828250892e-03,-7.802635724948e-04
"                 442",9.620340876604e-01,3.858489550123e-01,1.923892848476e-02,1.140165161953e+00,3.779764592609e-01,1.838912710026e-02,1.781310742927e-01,-7.872495751410e-03,-8.498013845026e-04
"                 443",9.616813225496e-01,3.789914970716e-01,-1.038462247954e-02,1.139396647811e+00,3.711182702199e-01,-1.136452750379e-02,1.777153252617e-01,-7.873226851742e-03,-9.799050242494e-04
"                 444",9.604384795894e-01,3.717404722748e-01,-3.541920482101e-03,1.137910940405e+00,3.638377507576e-01,-4.618885697039e-03,1.774724608155e-01,-7.902721517149e-03,-1.076965214938e-03
"                 445",9.588323661865e-01,3.651963928870e-01,2.987110452426e-02,1.136028707318e+00,3.572531545501e-01,2.865541943038e-02,1.771963411311e-01,-7.943238336850e-03,-1.215685093872e-03
"                 446",9.568447439119e-01,3.614638301685e-01,2.063518095140e-02,1.133939141236e+00,3.534847095023e-01,1.933378971304e-02,1.770943973238e-01,-7.979120666165e-03,-1.301391238361e-03
"                 447",9.565237014928e-01,3.601956124954e-01,-8.182767577199e-02,1.133486718649e+00,3.521809033327e-01,-8.324927435493e-02,1.769630171560e-01,-8.014709162671e-03,-1.421598582936e-03
"                 448",9.566461371788e-01,3.590823811056e-01,-2.180058008639e-01,1.133614108240e+00,3.510660484173e-01,-2.195304323557e-01,1.769679710612e-01,-8.016332688330e-03,-1.524631491787e-03
"                 449",9.556317017154e-01,3.551947577086e-01,-2.613190587995e-01,1.132626578201e+00,3.471933678475e-01,-2.629976394119e-01,1.769948764860e-01,-8.001389861113e-03,-1.678580612404e-03
"                 450",9.526754017716e-01,3.500905341669e-01,-2.127493552656e-01,1.129825142876e+00,3.421170373984e-01,-2.145219561214e-01,1.771497411045e-01,-7.973496768481e-03,-1.772600855818e-03
"                 451",9.490272056727e-01,3.468062262174e-01,-1.990124929010e-01,1.126231907209e+00,3.388579572809e-01,-2.008832766584e-01,1.772047015358e-01,-7.948268936523e-03,-1.870783757486e-03
"                 452",9.441134668507e-01,3.444398376252e-01,-2.130038513119e-01,1.121362381773e+00,3.365232445961e-01,-2.149087398943e-01,1.772489149228e-01,-7.916593029053e-03,-1.904888582359e-03
"                 453",9.378335784453e-01,3.422378450575e-01,-2.348707537793e-01,1.114972484519e+00,3.343459393490e-01,-2.368219586519e-01,1.771389060735e-01,-7.891905708498e-03,-1.951204872620e-03
"                 454",9.298127410323e-01,3.394834560827e-01,-2.177238253024e-01,1.106756050781e+00,3.315979088526e-01,-2.196606962184e-01,1.769433097483e-01,-7.885547230082e-03,-1.936870916019e-03
"                 455",9.213474070070e-01,3.365477054486e-01,-1.495378481196e-01,1.097928102841e+00,3.286502482691e-01,-1.514749563317e-01,1.765806958338e-01,-7.897457179501e-03,-1.937108212124e-03
"                 456",9.132855385167e-01,3.317491755570e-01,-9.036531219619e-02,1.089392573782e+00,3.238269384733e-01,-9.225868979370e-02,1.761070352655e-01,-7.922237083731e-03,-1.893377597511e-03
"                 457",9.082868738761e-01,3.269758713757e-01,-9.551341261443e-02,1.083821098453e+00,3.190083310995e-01,-9.737122590805e-02,1.755342245771e-01,-7.967540276216e-03,-1.857813293624e-03
"                 458",9.054131066298e-01,3.211665938470e-01,-5.333952244721e-02,1.080380313283e+00,3.131449611819e-01,-5.515636306839e-02,1.749672066530e-01,-8.021632665104e-03,-1.816840621188e-03
"                 459",9.067816712149e-01,3.176484607065e-01,-4.275698429275e-02,1.081222574795e+00,3.095494532488e-01,-4.453913324814e-02,1.744409035803e-01,-8.099007457753e-03,-1.782148955392e-03
"                 460",9.098681959793e-01,3.169030367456e-01,-5.073427872842e-02,1.083915295283e+00,3.087295240202e-01,-5.248231385646e-02,1.740470993035e-01,-8.173512725426e-03,-1.748035128033e-03
"                 461",9.108363321856e-01,3.150306292193e-01,-2.787995684591e-02,1.084603820028e+00,3.067989339514e-01,-2.961528372781e-02,1.737674878422e-01,-8.231695267905e-03,-1.735326881901e-03
"                 462",9.085840716222e-01,3.109491295477e-01,7.996205584969e-02,1.082108323426e+00,3.026695733939e-01,7.826110124051e-02,1.735242518040e-01,-8.279556153838e-03,-1.700954609183e-03
"                 463",9.023554110234e-01,3.054147247925e-01,2.304822127395e-01,1.075602062849e+00,2.970862470987e-01,2.288394107867e-01,1.732466518258e-01,-8.328477693755e-03,-1.642801952787e-03
"                 464",8.954432454954e-01,2.983535231818e-01,3.536834884626e-01,1.068318574706e+00,2.899656967547e-01,3.521312690370e-01,1.728753292108e-01,-8.387826427126e-03,-1.552219425612e-03
"                 465",8.924291615526e-01,2.931491276138e-01,4.138039639588e-01,1.064863158271e+00,2.846828820448e-01,4.123458550426e-01,1.724339967184e-01,-8.466245569016e-03,-1.458108916126e-03
"                 466",8.930832691853e-01,2.926438299939e-01,4.254723206799e-01,1.065133585566e+00,2.841195757196e-01,4.240992455051e-01,1.720503163812e-01,-8.524254274323e-03,-1.373075174743e-03
"                 467",8.962854676315e-01,2.933423937710e-01,3.798453631893e-01,1.068073629631e+00,2.848055814649e-01,3.785290730452e-01,1.717881619992e-01,-8.536812306106e-03,-1.316290144148e-03
"                 468",9.013119942600e-01,2.965224395614e-01,2.640353525552e-01,1.073000094085e+00,2.880270277783e-01,2.627592678049e-01,1.716880998254e-01,-8.495411783139e-03,-1.276084750319e-03
