Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 904",-5.350257329310e+01,-1.262953026134e+01,1.671833275460e+02,-5.347331751924e+01,-1.264941021625e+01,1.761104163473e+02,2.925577385826e-02,-1.987995490584e-02,8.927088801263e+00
"                 905",-5.326743829052e+01,-1.256830466036e+01,1.672609895634e+02,-5.323871743505e+01,-1.258863006270e+01,1.761939191822e+02,2.872085547436e-02,-2.032540233954e-02,8.932929618793e+00
"                 906",-5.293648655537e+01,-1.255937450936e+01,1.673202437197e+02,-5.290760660274e+01,-1.257996608814e+01,1.762589522775e+02,2.887995263853e-02,-2.059157878217e-02,8.938708557743e+00
"                 907",-5.273066543761e+01,-1.248978816498e+01,1.673606123196e+02,-5.270219427673e+01,-1.251064224981e+01,1.763051164077e+02,2.847116088349e-02,-2.085408483460e-02,8.944504088122e+00
"                 908",-5.279589990024e+01,-1.236109864853e+01,1.673847138750e+02,-5.276734879146e+01,-1.238201482597e+01,1.763348375059e+02,2.855110877743e-02,-2.091617744374e-02,8.950123630830e+00
"                 909",-5.301312954160e+01,-1.232335454364e+01,1.674103363597e+02,-5.298513464293e+01,-1.234429278141e+01,1.763655109533e+02,2.799489867339e-02,-2.093823777023e-02,8.955174593578e+00
"                 910",-5.303375056365e+01,-1.239226914598e+01,1.674405748314e+02,-5.300583639294e+01,-1.241308975868e+01,1.764002836848e+02,2.791417070963e-02,-2.082061270304e-02,8.959708853340e+00
"                 911",-5.281456697471e+01,-1.243154197336e+01,1.674901534501e+02,-5.278741212645e+01,-1.245220093037e+01,1.764540399300e+02,2.715484826110e-02,-2.065895700361e-02,8.963886479894e+00
"                 912",-5.267091192809e+01,-1.235185540739e+01,1.675378351975e+02,-5.264395599449e+01,-1.237215228981e+01,1.765056705155e+02,2.695593360104e-02,-2.029688242707e-02,8.967835317972e+00
"                 913",-5.259588700349e+01,-1.219756052305e+01,1.675901543894e+02,-5.256977721211e+01,-1.221748451176e+01,1.765616978234e+02,2.610979138097e-02,-1.992398871107e-02,8.971543433943e+00
"                 914",-5.262375982027e+01,-1.204283707834e+01,1.676367592344e+02,-5.259791916014e+01,-1.206223966013e+01,1.766117199014e+02,2.584066012766e-02,-1.940258179904e-02,8.974960666924e+00
"                 915",-5.267874032188e+01,-1.193778062695e+01,1.676863872732e+02,-5.265387765231e+01,-1.195677678803e+01,1.766642883576e+02,2.486266957079e-02,-1.899616108467e-02,8.977901084427e+00
"                 916",-5.280214121974e+01,-1.190920457344e+01,1.677263079833e+02,-5.277763928454e+01,-1.192774433224e+01,1.767069189867e+02,2.450193520829e-02,-1.853975880118e-02,8.980611003437e+00
"                 917",-5.296611730297e+01,-1.161051861071e+01,1.677648711884e+02,-5.294256534968e+01,-1.162863972030e+01,1.767476983293e+02,2.355195328720e-02,-1.812110958804e-02,8.982827140913e+00
"                 918",-5.310307248485e+01,-1.105071210751e+01,1.677996036054e+02,-5.307985165677e+01,-1.106829558578e+01,1.767844593444e+02,2.322082807773e-02,-1.758347827244e-02,8.984855739060e+00
"                 919",-5.313140692457e+01,-1.050265944701e+01,1.678343979112e+02,-5.310896118261e+01,-1.051952974735e+01,1.768210260633e+02,2.244574196083e-02,-1.687030033563e-02,8.986628152098e+00
"                 920",-5.312397674669e+01,-1.020041076261e+01,1.678794170399e+02,-5.310159482542e+01,-1.021643930171e+01,1.768677568870e+02,2.238192126592e-02,-1.602853910192e-02,8.988339847114e+00
"                 921",-5.318272492203e+01,-1.006924511139e+01,1.679441117123e+02,-5.316067778093e+01,-1.008442629186e+01,1.769340808348e+02,2.204714109993e-02,-1.518118047180e-02,8.989969122524e+00
"                 922",-5.339061307472e+01,-9.892521880106e+00,1.679878842334e+02,-5.336829676958e+01,-9.906986928516e+00,1.769800906279e+02,2.231630513514e-02,-1.446504840988e-02,8.992206394514e+00
"                 923",-5.357565676618e+01,-9.662422219025e+00,1.680031970393e+02,-5.355351728874e+01,-9.676205027067e+00,1.769977479678e+02,2.213947743533e-02,-1.378280804262e-02,8.994550928543e+00
"                 924",-5.371210725030e+01,-9.339528064226e+00,1.680023269267e+02,-5.368965565070e+01,-9.352820202182e+00,1.769992277448e+02,2.245159960551e-02,-1.329213795614e-02,8.996900818116e+00
"                 925",-5.373848936227e+01,-8.890070127689e+00,1.680307453174e+02,-5.371616444112e+01,-8.902959287162e+00,1.770298243683e+02,2.232492115194e-02,-1.288915947325e-02,8.999079050873e+00
"                 926",-5.379804069187e+01,-8.356341180235e+00,1.680721731731e+02,-5.377538009540e+01,-8.368936931504e+00,1.770736475340e+02,2.266059646872e-02,-1.259575126899e-02,9.001474360909e+00
"                 927",-5.389226882987e+01,-7.845704181352e+00,1.681152275510e+02,-5.386967229031e+01,-7.858043821152e+00,1.771191641655e+02,2.259653956026e-02,-1.233963980005e-02,9.003936614490e+00
"                 928",-5.398151836125e+01,-7.422715429733e+00,1.681493575266e+02,-5.395859120568e+01,-7.434912894015e+00,1.771559232910e+02,2.292715556956e-02,-1.219746428239e-02,9.006565764411e+00
"                 929",-5.401370851498e+01,-7.104519627908e+00,1.681780401990e+02,-5.399089122941e+01,-7.116701192982e+00,1.771873064976e+02,2.281728556307e-02,-1.218156507473e-02,9.009266298604e+00
"                 930",-5.412348631250e+01,-6.694421123333e+00,1.681876104665e+02,-5.410038566105e+01,-6.706783938196e+00,1.771997258513e+02,2.310065144837e-02,-1.236281486293e-02,9.012115384767e+00
"                 931",-5.427360622185e+01,-6.302158571641e+00,1.682002350762e+02,-5.425046795652e+01,-6.314846479135e+00,1.772145887176e+02,2.313826532269e-02,-1.268790749371e-02,9.014353641352e+00
"                 932",-5.438263141144e+01,-5.835186662484e+00,1.682256388810e+02,-5.435893746600e+01,-5.848220740859e+00,1.772418777002e+02,2.369394543584e-02,-1.303407837460e-02,9.016238819159e+00
"                 933",-5.454713869675e+01,-5.410439279772e+00,1.682491988685e+02,-5.452317089937e+01,-5.423876391087e+00,1.772667716138e+02,2.396779738197e-02,-1.343711131478e-02,9.017572745320e+00
"                 934",-5.485903312552e+01,-5.061602497259e+00,1.682529677055e+02,-5.483448319414e+01,-5.075319893418e+00,1.772719852837e+02,2.454993137906e-02,-1.371739615930e-02,9.019017578226e+00
"                 935",-5.507471692580e+01,-4.664869230321e+00,1.682513064131e+02,-5.505001248397e+01,-4.678859002295e+00,1.772710659686e+02,2.470444183142e-02,-1.398977197375e-02,9.019759555488e+00
"                 936",-5.526535268388e+01,-4.101043570096e+00,1.682430900860e+02,-5.524017549276e+01,-4.115219524252e+00,1.772635673751e+02,2.517719111174e-02,-1.417595415644e-02,9.020477289025e+00
"                 937",-5.518106544264e+01,-3.511767949444e+00,1.682363581116e+02,-5.515583705179e+01,-3.525977342863e+00,1.772567373971e+02,2.522839084934e-02,-1.420939341958e-02,9.020379285468e+00
"                 938",-5.519504448734e+01,-3.104970521365e+00,1.682289935264e+02,-5.516945640331e+01,-3.119060057154e+00,1.772491144033e+02,2.558808402796e-02,-1.408953578921e-02,9.020120876928e+00
"                 939",-5.542647323106e+01,-2.737552134175e+00,1.682236447087e+02,-5.540093265431e+01,-2.751377166462e+00,1.772426640166e+02,2.554057674476e-02,-1.382503228704e-02,9.019019307936e+00
"                 940",-5.566031940380e+01,-2.286931546437e+00,1.682081009350e+02,-5.563442345769e+01,-2.300440245696e+00,1.772260621146e+02,2.589594611197e-02,-1.350869925882e-02,9.017961179579e+00
"                 941",-5.577187882504e+01,-1.808742534889e+00,1.681677549955e+02,-5.574598645941e+01,-1.821690392322e+00,1.771841165462e+02,2.589236562963e-02,-1.294785743287e-02,9.016361550701e+00
"                 942",-5.581957552697e+01,-1.343788306604e+00,1.681190762448e+02,-5.579315194143e+01,-1.355995891792e+00,1.771337286358e+02,2.642358553362e-02,-1.220758518813e-02,9.014652391035e+00
"                 943",-5.578259206364e+01,-8.212349229713e-01,1.681011571423e+02,-5.575602429043e+01,-8.324134187938e-01,1.771132721301e+02,2.656777321318e-02,-1.117849582250e-02,9.012114987784e+00
"                 944",-5.577340890699e+01,-2.128614794179e-01,1.680925813555e+02,-5.574627868659e+01,-2.227477415962e-01,1.771021865425e+02,2.713022039558e-02,-9.886262178313e-03,9.009605186991e+00
"                 945",-5.590113908477e+01,2.658810959873e-01,1.680873676589e+02,-5.587395787939e+01,2.575205306811e-01,1.770942075378e+02,2.718120538077e-02,-8.360565306182e-03,9.006839878860e+00
"                 946",-5.606409666850e+01,5.375401686812e-01,1.680533262610e+02,-5.603649849567e+01,5.306273126581e-01,1.770575989205e+02,2.759817283324e-02,-6.912856023032e-03,9.004272659484e+00
"                 947",-5.613519229257e+01,8.519595094020e-01,1.680113813170e+02,-5.610765829990e+01,8.465454731443e-01,1.770122972248e+02,2.753399266651e-02,-5.414036257685e-03,9.000915907781e+00
"                 948",-5.611141476216e+01,1.128220678992e+00,1.679674949926e+02,-5.608353901913e+01,1.124172036853e+00,1.769650286054e+02,2.787574302598e-02,-4.048642139086e-03,8.997533612872e+00
"                 949",-5.604796463078e+01,1.542157712483e+00,1.679354718417e+02,-5.602022872674e+01,1.539484310745e+00,1.769293520270e+02,2.773590404165e-02,-2.673401738010e-03,8.993880185325e+00
"                 950",-5.601776671799e+01,1.934635519655e+00,1.679032714008e+02,-5.598984366736e+01,1.933279782413e+00,1.768937897847e+02,2.792305062434e-02,-1.355737242125e-03,8.990518383846e+00
"                 951",-5.592749717142e+01,2.298572681395e+00,1.678756769046e+02,-5.589977767230e+01,2.298536879042e+00,1.768626812177e+02,2.771949912891e-02,-3.580235373828e-05,8.987004313075e+00
"                 952",-5.589498610731e+01,2.614581973246e+00,1.678461943206e+02,-5.586718388463e+01,2.615574290103e+00,1.768296552983e+02,2.780222267379e-02,9.923168572806e-04,8.983460977720e+00
"                 953",-5.582771557662e+01,2.969139900413e+00,1.678176135700e+02,-5.580024305492e+01,2.970963564298e+00,1.767974222848e+02,2.747252169450e-02,1.823663884704e-03,8.979808714784e+00
"                 954",-5.590173934156e+01,3.408036527888e+00,1.677769513349e+02,-5.587421337020e+01,3.410424960868e+00,1.767534054062e+02,2.752597136510e-02,2.388432980499e-03,8.976454071309e+00
"                 955",-5.592831419838e+01,3.966169539077e+00,1.677387424905e+02,-5.590093085475e+01,3.969095158281e+00,1.767118045003e+02,2.738334362590e-02,2.925619204907e-03,8.973062009882e+00
"                 956",-5.596013052667e+01,4.495044660864e+00,1.676915120786e+02,-5.593264848095e+01,4.498295569923e+00,1.766617325986e+02,2.748204572501e-02,3.250909059252e-03,8.970220520019e+00
"                 957",-5.569475901239e+01,4.840999935624e+00,1.676501949669e+02,-5.566759399297e+01,4.844668093950e+00,1.766176250960e+02,2.716501942244e-02,3.668158326750e-03,8.967430129063e+00
"                 958",-5.546915119110e+01,5.042086576950e+00,1.676005888878e+02,-5.544194645718e+01,5.046048414640e+00,1.765659551018e+02,2.720473392574e-02,3.961837690750e-03,8.965366214006e+00
"                 959",-5.539178010160e+01,5.140915832011e+00,1.675603171312e+02,-5.536489129453e+01,5.145273669393e+00,1.765235941193e+02,2.688880706624e-02,4.357837381861e-03,8.963276988144e+00
"                 960",-5.542361179117e+01,5.165543253362e+00,1.675233744330e+02,-5.539680812244e+01,5.170047208893e+00,1.764852442077e+02,2.680366872544e-02,4.503955531198e-03,8.961869774685e+00
"                 961",-5.545612528849e+01,5.254482939882e+00,1.674870458233e+02,-5.542983105105e+01,5.259032314388e+00,1.764475672426e+02,2.629423744052e-02,4.549374506012e-03,8.960521419279e+00
"                 962",-5.554133400065e+01,5.407792709896e+00,1.674366300502e+02,-5.551514618164e+01,5.411996378016e+00,1.763962222460e+02,2.618781900731e-02,4.203668120099e-03,8.959592195740e+00
"                 963",-5.561163113517e+01,5.519836814701e+00,1.673852500490e+02,-5.558598670299e+01,5.523699181151e+00,1.763434305444e+02,2.564443218524e-02,3.862366450297e-03,8.958180495376e+00
"                 964",-5.575641904607e+01,5.586170542462e+00,1.673392004879e+02,-5.573112388650e+01,5.589495973880e+00,1.762962991455e+02,2.529515956901e-02,3.325431418596e-03,8.957098657656e+00
"                 965",-5.591700042436e+01,5.761385855640e+00,1.673047041707e+02,-5.589253775911e+01,5.764313502416e+00,1.762605037764e+02,2.446266524489e-02,2.927646776127e-03,8.955799605736e+00
"                 966",-5.610065312644e+01,6.035530080797e+00,1.672838387503e+02,-5.607661808033e+01,6.037981744582e+00,1.762386435499e+02,2.403504610859e-02,2.451663785039e-03,8.954804799625e+00
"                 967",-5.619117831632e+01,6.331019541054e+00,1.672864493140e+02,-5.616790208817e+01,6.332929615506e+00,1.762401793439e+02,2.327622814903e-02,1.910074451849e-03,8.953730029900e+00
"                 968",-5.616161356205e+01,6.642802684635e+00,1.673080883822e+02,-5.613862598368e+01,6.643928181850e+00,1.762613443973e+02,2.298757836192e-02,1.125497215347e-03,8.953256015095e+00
"                 969",-5.601443638579e+01,6.821683124005e+00,1.673392975279e+02,-5.599195731125e+01,6.821967009747e+00,1.762922850423e+02,2.247907453600e-02,2.838857426595e-04,8.952987514421e+00
"                 970",-5.602042480790e+01,7.026055174027e+00,1.673509313281e+02,-5.599790537760e+01,7.025370640651e+00,1.763039322329e+02,2.251943030737e-02,-6.845333765035e-04,8.953000904825e+00
"                 971",-5.614450667188e+01,7.306663889998e+00,1.673372875899e+02,-5.612225881671e+01,7.305022722183e+00,1.762898343567e+02,2.224785516774e-02,-1.641167814553e-03,8.952546766830e+00
"                 972",-5.624367785292e+01,7.687246516257e+00,1.673030374469e+02,-5.622133582147e+01,7.684550095597e+00,1.762550485694e+02,2.234203144862e-02,-2.696420659660e-03,8.952011122545e+00
"                 973",-5.617908110402e+01,7.947894754625e+00,1.672720750509e+02,-5.615711001426e+01,7.944069081403e+00,1.762229670051e+02,2.197108975578e-02,-3.825673221886e-03,8.950891954158e+00
"                 974",-5.614530827816e+01,8.026484194426e+00,1.672496847666e+02,-5.612319785006e+01,8.021473431048e+00,1.761993952122e+02,2.211042809579e-02,-5.010763377992e-03,8.949710445537e+00
"                 975",-5.613923746331e+01,8.028825044659e+00,1.672387899588e+02,-5.611731765370e+01,8.022597295109e+00,1.761872273326e+02,2.191980960209e-02,-6.227749550692e-03,8.948437373822e+00
"                 976",-5.622490222377e+01,8.045466880229e+00,1.672296410945e+02,-5.620266789027e+01,8.037898001314e+00,1.761769360917e+02,2.223433350555e-02,-7.568878914995e-03,8.947294997195e+00
"                 977",-5.624515739565e+01,8.130969216953e+00,1.672244780525e+02,-5.622305300000e+01,8.122128911957e+00,1.761703031449e+02,2.210439565456e-02,-8.840304996256e-03,8.945825092332e+00
"                 978",-5.623016801342e+01,8.272765744751e+00,1.672240816632e+02,-5.620777701505e+01,8.262808904740e+00,1.761684651195e+02,2.239099837261e-02,-9.956840010318e-03,8.944383456356e+00
"                 979",-5.617993174502e+01,8.506109770622e+00,1.672293067567e+02,-5.615773481134e+01,8.495281938171e+00,1.761717322663e+02,2.219693367261e-02,-1.082783245111e-02,8.942425509523e+00
"                 980",-5.613460521451e+01,8.695338555072e+00,1.672214436539e+02,-5.611218433371e+01,8.684032363532e+00,1.761620569226e+02,2.242088079344e-02,-1.130619153954e-02,8.940613268646e+00
"                 981",-5.608099754980e+01,8.990320763591e+00,1.671959269830e+02,-5.605880243536e+01,8.978927261737e+00,1.761339597372e+02,2.219511443186e-02,-1.139350185350e-02,8.938032754136e+00
"                 982",-5.601458085064e+01,9.322633865092e+00,1.671831463808e+02,-5.599217777464e+01,9.311570439217e+00,1.761186969306e+02,2.240307599790e-02,-1.106342587478e-02,8.935550549785e+00
"                 983",-5.599546936501e+01,9.582720186172e+00,1.672040520064e+02,-5.597333745897e+01,9.572300468146e+00,1.761366995330e+02,2.213190603374e-02,-1.041971802652e-02,8.932647526506e+00
"                 984",-5.606551756692e+01,9.918145500220e+00,1.672369087282e+02,-5.604320727571e+01,9.908549148130e+00,1.761671714146e+02,2.231029121783e-02,-9.596352089961e-03,8.930262686362e+00
"                 985",-5.608360953480e+01,1.025696513365e+01,1.672567836854e+02,-5.606155968440e+01,1.024838138666e+01,1.761844109196e+02,2.204985039716e-02,-8.583746989159e-03,8.927627234218e+00
"                 986",-5.604102834594e+01,1.068850590074e+01,1.672812776486e+02,-5.601871801394e+01,1.068103216602e+01,1.762067196260e+02,2.231033200022e-02,-7.473734722157e-03,8.925441977378e+00
"                 987",-5.599666098275e+01,1.102295342147e+01,1.673077687940e+02,-5.597465789768e+01,1.101661328132e+01,1.762310172939e+02,2.200308506959e-02,-6.340140150888e-03,8.923248499833e+00
"                 988",-5.609557447795e+01,1.132390730257e+01,1.673396902798e+02,-5.607342843809e+01,1.131875155939e+01,1.762612250277e+02,2.214603986318e-02,-5.155743176312e-03,8.921534747831e+00
"                 989",-5.633321638179e+01,1.161876109577e+01,1.673756267875e+02,-5.631148459391e+01,1.161481086400e+01,1.762952608476e+02,2.173178788072e-02,-3.950231776638e-03,8.919634060109e+00
"                 990",-5.658132856322e+01,1.181869328458e+01,1.674118193909e+02,-5.655953867586e+01,1.181609520857e+01,1.763300995717e+02,2.178988735647e-02,-2.598076008697e-03,8.918280180809e+00
"                 991",-5.658817068025e+01,1.202258912308e+01,1.674491744273e+02,-5.656674696724e+01,1.202135462806e+01,1.763659765905e+02,2.142371301751e-02,-1.234495017149e-03,8.916802163187e+00
"                 992",-5.653762597583e+01,1.215941836378e+01,1.674974917293e+02,-5.651594039129e+01,1.215960286520e+01,1.764132785289e+02,2.168558453501e-02,1.845014147103e-04,8.915786799672e+00
